dwell_time,flight_time
0.08115839958190918,0.006890058517456055
0.10103988647460938,0.0129852294921875
0.07489442825317383,0.02508544921875
0.05704641342163086,0.15093541145324707
0.08781170845031738,0.20098376274108887
0.06299996376037598,0.13234972953796387
0.07598495483398438,0.13689804077148438
0.10002589225769043,0.012969255447387695
0.06945157051086426,0.18796181678771973
0.06199073791503906,0.23897504806518555
0.10686516761779785,0.0760345458984375
0.07596015930175781,0.17003774642944336
0.10019063949584961,0.07546782493591309
0.07090377807617188,0.10612797737121582
0.13167405128479004,0.030301809310913086
0.09340715408325195,0.03255796432495117
0.10597610473632812,0.1700572967529297
0.056868791580200195,0.12613368034362793
0.07590341567993164,0.2879979610443115
0.08200430870056152,0.18809866905212402
0.05761075019836426,0.23782610893249512
0.08098340034484863,0.08156800270080566
0.10100483894348145,0.08200287818908691
0.057524681091308594,0.06848859786987305
0.06943130493164062,0.043984174728393555
0.06295967102050781,0.024603605270385742
0.08767223358154297,0.39633607864379883
0.12536048889160156,0.12642717361450195
0.1010737419128418,0.056235313415527344
0.0937647819519043,0.04417896270751953
0.0750265121459961,0.00699925422668457
0.06882905960083008,0.15693926811218262
0.08884215354919434,0.2142319679260254
0.06299304962158203,0.18114542961120605
0.07700252532958984,0.0750131607055664
0.08102202415466309,0.20199060440063477
0.06378626823425293,0.2691516876220703
0.0940546989440918,0.032001495361328125
0.06899809837341309,0.02501201629638672
0.09359312057495117,0.1011970043182373
0.08827972412109375,0.1388411521911621
0.11193966865539551,0.1517336368560791
0.09331774711608887,0.339677095413208
0.06299757957458496,0.3772165775299072
0.06902098655700684,0.7219767570495605
0.06908631324768066,0.15102171897888184
0.06898713111877441,0.06290006637573242
0.05662798881530762,0.2573893070220947
0.062497854232788086,0.8984882831573486
0.08227682113647461,0.18773937225341797
0.056024789810180664,0.26399755477905273
0.08194851875305176,0.07603836059570312
0.05700802803039551,0.15097641944885254
